epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.2080154,0.68832785,0.20801547853320665,0.3805686,0.10303599,0.89286137,0.10303594355557028,0.18411577
1,0.069007985,0.9366706,0.0690079960571799,0.1414505,0.07141075,0.9425712,0.07141075485241594,0.25030252
2,0.052440062,0.95627034,0.052440056319861136,0.12785678,0.087090276,0.9185462,0.08709028880578173,0.20955949
3,0.043944504,0.96731275,0.04394451500123659,0.11329811,0.09806486,0.88173395,0.09806486216510438,0.2634075
4,0.044654515,0.96522444,0.04465452800240831,0.09675864,0.06278067,0.9532285,0.06278066163057326,0.20559663
5,0.048560966,0.9584408,0.048560991393260776,0.093657136,0.06758059,0.9349459,0.06758058612606653,0.17479184
6,0.039659597,0.97042376,0.03965957980308492,0.0823247,0.048497397,0.9689218,0.048497413442213345,0.15413415
7,0.032738004,0.97889596,0.03273800159656511,0.08616688,0.0629775,0.94266146,0.06297750792303858,0.17596191
8,0.05052046,0.95639503,0.05052046202774246,0.08677528,0.06230084,0.95050067,0.062300823563492674,0.17160998
9,0.035587084,0.97550446,0.035587099297785155,0.070262,0.05284731,0.9629714,0.05284731020877554,0.123245336
10,0.031676054,0.98044056,0.03167604853149909,0.066632986,0.050805006,0.9617457,0.050805015991785565,0.1545819
11,0.030710928,0.98094106,0.030710928783938597,0.073720425,0.04469302,0.9730259,0.04469301063051276,0.14975686
12,0.029226229,0.9821329,0.029226227823241874,0.07638806,0.054404248,0.95194846,0.05440425290042644,0.151271
13,0.029072322,0.9826405,0.029072323824954064,0.0739694,0.042524695,0.97416294,0.04252470541127098,0.16447634
14,0.027345464,0.98410153,0.027345460555915857,0.07368405,0.05491492,0.95592,0.054914906871376054,0.18338984
15,0.042005636,0.9673985,0.042005649214414076,0.06537319,0.052252546,0.9600837,0.05225253440593005,0.113367364
16,0.029679002,0.98254406,0.029679001211639595,0.06089231,0.049778927,0.9642072,0.04977893060167794,0.17889781
17,0.026549814,0.98554444,0.02654981597394005,0.06630043,0.05327932,0.95683086,0.05327932438282973,0.16064386
18,0.031605344,0.9783229,0.03160535481301072,0.06860271,0.04888993,0.96453476,0.04888992803209603,0.12629129
19,0.02551113,0.9867811,0.02551114530270764,0.06252748,0.044229433,0.97383374,0.04422942742971072,0.16452922
20,0.02368315,0.98777735,0.02368314702036841,0.070417784,0.056479186,0.94111025,0.05647918998949812,0.16741708
21,0.025997303,0.98534197,0.02599730056464765,0.06623495,0.04233118,0.9721643,0.0423311813091872,0.15059093
22,0.026269166,0.98455507,0.02626916416227583,0.07211039,0.05133596,0.9640086,0.05133596962044432,0.13796403
23,0.028339745,0.98311746,0.02833974668414037,0.063039936,0.040869404,0.9754912,0.040869415170207764,0.15261358
