epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.11778365,0.8667154,0.12333671112946727,0.123336695,0.09522824,0.91650695,0.09571451291707644,0.09571451
1,0.054166507,0.963758,0.038780393258243555,0.038780376,0.05323953,0.97038335,0.04626463531568871,0.046264637
2,0.04404531,0.97436845,0.028212178112055026,0.028212165,0.05118627,0.9746863,0.03861785028513076,0.03861785
3,0.039281797,0.97880024,0.02357404806175234,0.023574043,0.059839603,0.96379226,0.0543314290124366,0.054331426
4,0.03616675,0.98149127,0.02068335508866792,0.020683361,0.053735733,0.9751086,0.039275568581616765,0.039275568
5,0.033123024,0.98463273,0.01767898332689316,0.017678985,0.0517171,0.9761677,0.03685177285505257,0.03685178
6,0.031884637,0.9861198,0.016356080390097998,0.016356071,0.041894034,0.9833409,0.02949641837146956,0.02949642
7,0.030211063,0.98732376,0.01483364835041294,0.014833648,0.043869358,0.98326254,0.027436767192493577,0.027436757
8,0.02950087,0.9877973,0.014291299637545265,0.014291303,0.04562033,0.9806725,0.03475432694775905,0.03475432
9,0.027752101,0.98984027,0.012623082933845243,0.012623088,0.052184023,0.9739468,0.04227584882528203,0.04227585
10,0.027155507,0.99000716,0.012161136436615413,0.012161133,0.04475505,0.98267996,0.030869746476984154,0.030869745
11,0.027788915,0.9893952,0.012802462342464876,0.012802462,0.04888837,0.97677726,0.030268054839801068,0.03026805
12,0.026241245,0.9909941,0.0112503831097108,0.011250388,0.04738666,0.9813843,0.02848702825513887,0.028487021
13,0.026445506,0.99083006,0.011337591637599197,0.011337596,0.043884013,0.98418504,0.024256191778268835,0.02425619
14,0.024981583,0.9921648,0.010217304655007033,0.010217311,0.043583408,0.9828098,0.024473309701382704,0.024473306
15,0.023789827,0.99295324,0.009296693866090552,0.009296693,0.04678466,0.98140746,0.02694030783927408,0.026940309
16,0.023599897,0.9929131,0.009091207743004296,0.009091209,0.04213969,0.9842689,0.02723238184813037,0.02723238
17,0.024413655,0.9923822,0.009741034130494588,0.009741033,0.0508961,0.97664136,0.03390488894183613,0.033904888
18,0.025280217,0.99137694,0.010588002851744913,0.010588003,0.04237186,0.98367256,0.027427970412071023,0.027427975
19,0.02420575,0.9924427,0.00965695438604214,0.009656952,0.036760457,0.9877561,0.02028232019992522,0.020282315
20,0.02193778,0.9941733,0.007883211708019982,0.0078832125,0.0399447,0.9857241,0.022002972291452896,0.022002975
21,0.024748478,0.9920317,0.010133829995446549,0.010133829,0.03511611,0.9878576,0.022242692516623537,0.022242693
22,0.022004273,0.9942124,0.0078534556580408,0.007853457,0.041379414,0.9848183,0.02344251578170372,0.02344251
23,0.02301658,0.99313194,0.008745911355583624,0.008745911,0.043004334,0.98090917,0.026587764654099042,0.026587768
