epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.13803099,0.8173254,0.13803094009061517,0.25245592,0.0806208,0.9240946,0.0806208053999804,0.20652069
1,0.052384008,0.9584501,0.05238399545089594,0.13106439,0.05891724,0.95765525,0.058917257590385456,0.18354121
2,0.039787095,0.972846,0.03978709953111029,0.11140037,0.045179956,0.968286,0.04517996548706939,0.15989578
3,0.037861355,0.97386575,0.037861349134326934,0.09830518,0.042143762,0.96992177,0.04214376686613583,0.15625262
4,0.03115891,0.98121256,0.031158923390620444,0.08920471,0.044100575,0.96787107,0.04410057693147529,0.17160402
5,0.03423435,0.9773209,0.03423436819207617,0.085494995,0.04816778,0.964253,0.04816777706759457,0.121073335
6,0.0297833,0.98249453,0.02978329662719172,0.07101908,0.041846033,0.97446114,0.041846026912515544,0.14644061
7,0.03312108,0.9774835,0.03312108884199128,0.077627845,0.06730796,0.93684334,0.06730794702823924,0.124231406
8,0.02921407,0.98404616,0.029214069594284374,0.06582106,0.039358433,0.9761391,0.03935842998683534,0.10290488
9,0.025061704,0.98703957,0.02506170619944218,0.07484356,0.04162148,0.96527475,0.04162147558397717,0.13560732
10,0.023609387,0.98829514,0.02360938934743571,0.083840854,0.037598602,0.9696724,0.03759859253554024,0.1483707
11,0.02272526,0.9886575,0.022725258541910313,0.090874046,0.037752148,0.9711748,0.03775213873844251,0.14830637
12,0.024203403,0.98730296,0.024203401598579456,0.08329739,0.03283255,0.97853804,0.03283255531545856,0.14422245
13,0.021042248,0.9908937,0.021042246552875402,0.08246572,0.028952533,0.9834051,0.02895252134329007,0.1450378
14,0.019805126,0.9918817,0.019805122605362272,0.08524407,0.026701907,0.98872346,0.026701912576197268,0.15812716
15,0.020728081,0.9902889,0.020728094590299076,0.08673502,0.047800165,0.9456888,0.047800153992630656,0.15395094
16,0.025084058,0.9861985,0.025084057064764315,0.08175874,0.030535666,0.9844044,0.03053566447583082,0.13563667
17,0.019514563,0.9916246,0.01951456865021242,0.0762984,0.03088524,0.9864774,0.030885249026763588,0.18536633
18,0.02818488,0.9822716,0.028184881563514834,0.08517732,0.049344823,0.9545234,0.04934482167900345,0.08807687
19,0.061613,0.9410114,0.06161299240114685,0.083248526,0.0618023,0.9479462,0.06180229969373783,0.07841764
20,0.035262123,0.97668093,0.03526211732887076,0.060971864,0.053098306,0.95013654,0.05309830799760151,0.08627775
21,0.06269171,0.93857324,0.06269170166534732,0.08425462,0.052175917,0.9524152,0.052175923738378226,0.069435164
22,0.03310697,0.97981334,0.03310698084294348,0.050712947,0.04096082,0.96929264,0.04096081269232988,0.100742735
23,0.027914234,0.98484385,0.027914234457949234,0.054065537,0.03138506,0.98488134,0.031385063308461046,0.08974076
24,0.024453362,0.9875555,0.024453367124787396,0.060792252,0.034302965,0.9813929,0.0343029556992695,0.12257553
