epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.25865793,0.59176254,0.2586579307090715,0.3213285,0.24515402,0.60907495,0.2451540026726873,0.3339936
1,0.2017978,0.70148224,0.20179779611523144,0.26032618,0.19810396,0.70576906,0.19810397252133843,0.24992365
2,0.21343058,0.676144,0.21343059212261475,0.30598474,0.1738781,0.7526353,0.17387810837584758,0.24839137
3,0.1644567,0.7712441,0.1644567303715078,0.23451634,0.15299925,0.79322916,0.15299919560367678,0.20486817
4,0.1661699,0.76221496,0.16616990761345993,0.22711255,0.14651538,0.8030547,0.14651534688979673,0.17891061
5,0.13771288,0.8129714,0.13771286322606005,0.17001879,0.12875886,0.8341781,0.1287588668948829,0.14440672
6,0.15694351,0.773955,0.1569435219630617,0.22548611,0.1349389,0.81967056,0.1349389135387863,0.17773923
7,0.15788375,0.7731058,0.15788375744196023,0.22004367,0.13179685,0.8210075,0.13179683670585537,0.16441588
8,0.17811379,0.7305952,0.17811378622061605,0.25168437,0.22702827,0.64977,0.22702820640369042,0.30357832
9,0.1900583,0.7270201,0.19005827930718974,0.23470435,0.18446957,0.73646194,0.18446954421709266,0.21563214
10,0.17284276,0.75494015,0.17284275688353154,0.20443323,0.15092005,0.79246855,0.15092002831205256,0.17731075
11,0.1458306,0.80059457,0.1458305771085296,0.17774542,0.1278739,0.83180326,0.1278738862079848,0.16533193
12,0.12866077,0.83045167,0.1286607929774559,0.16393498,0.11729187,0.8497333,0.11729192765651907,0.14953442
13,0.161053,0.76239026,0.16105308099520602,0.21656741,0.11827102,0.84504455,0.1182710079948925,0.14642678
14,0.12080815,0.84052116,0.12080814262782631,0.14760982,0.106032975,0.8699218,0.10603295453454896,0.11589596
15,0.102185875,0.8731142,0.10218588426931662,0.11883423,0.093062446,0.887192,0.09306243392747453,0.10929926
16,0.097413786,0.8811052,0.09741377138987482,0.11117222,0.11985736,0.8435772,0.11985735854821276,0.1286519
17,0.095286824,0.88395005,0.09528679601261879,0.10511319,0.084336385,0.90465754,0.08433639348697924,0.085843265
18,0.08976365,0.8936965,0.08976365305231508,0.096982375,0.085683316,0.90149647,0.08568329865059245,0.088566355
19,0.08832416,0.8961221,0.08832415817511041,0.09384385,0.09733493,0.8936677,0.09733489309073476,0.09957528
20,0.10656502,0.8620917,0.1065650337223082,0.122955665,0.0979853,0.8805076,0.09798528874607243,0.111825824
21,0.09435646,0.88470155,0.09435651817565394,0.10400063,0.08858381,0.8934967,0.08858380920275412,0.09579193
22,0.085209444,0.8974827,0.08520945114217268,0.09121782,0.07728997,0.9122486,0.07728995287941644,0.07974522
23,0.12355223,0.8251098,0.12355224015490633,0.16811544,0.19854109,0.7198303,0.19854111075401307,0.28833815
24,0.12808761,0.8345178,0.12808765880637274,0.15444481,0.08925466,0.89789677,0.08925464217064312,0.0981057
25,0.08850451,0.8954977,0.0885044852038099,0.09732445,0.081213355,0.9060047,0.08121334789793515,0.08775564
26,0.07510649,0.91666347,0.07510652393853369,0.078694664,0.09224807,0.899225,0.09224808761040043,0.09137026
27,0.066941105,0.93061167,0.06694110543671421,0.06617867,0.065368116,0.93721354,0.06536810887448581,0.0623851
28,0.07801735,0.90805864,0.0780173571256695,0.08735833,0.07889299,0.90353054,0.07889298703649243,0.09026048
29,0.08462549,0.8966121,0.0846254817839124,0.10381949,0.09950733,0.8864856,0.09950731139941797,0.11488245
30,0.082732625,0.9044296,0.08273261777283378,0.09204476,0.05870402,0.9437144,0.058704026578957486,0.05499135
31,0.06319917,0.93529963,0.0631991843985143,0.062088225,0.058436844,0.94224674,0.058436852789628325,0.054850176
32,0.05956606,0.93957925,0.059566052146498245,0.0584382,0.06534925,0.92707235,0.06534924372437886,0.0688283
33,0.059148435,0.94019014,0.05914840814972727,0.05742747,0.06068848,0.9388844,0.060688478559950576,0.060769092
34,0.05540155,0.9458891,0.05540152764418923,0.052847773,0.050399497,0.95385194,0.050399496091532284,0.0451353
35,0.058387592,0.94055986,0.058387582801405935,0.05847562,0.051590305,0.95054847,0.0515903051947697,0.04673986
36,0.055677492,0.9437567,0.055677492252058015,0.054906584,0.06493313,0.9273051,0.06493312900040211,0.0700876
37,0.053782403,0.94782346,0.053782398162159364,0.051364057,0.049334973,0.9522208,0.049334961820817945,0.047736168
38,0.056371976,0.94282347,0.05637196587920571,0.057076924,0.05131393,0.9524794,0.05131392260228983,0.04714322
39,0.061752297,0.9317623,0.06175230090399141,0.06680389,0.06681509,0.93027633,0.06681508313562971,0.07112921
40,0.07629667,0.9041023,0.07629670275245065,0.09606206,0.049441025,0.952635,0.049441015375944156,0.04737039
41,0.057181165,0.94219756,0.05718116131093767,0.0574184,0.047258988,0.95607114,0.047258983390975555,0.04448936
42,0.056777824,0.94154274,0.056777795956386386,0.05733811,0.048301917,0.954899,0.04830191641718926,0.044004653
43,0.048317216,0.9559525,0.04831723432779432,0.0442483,0.046160683,0.9601888,0.04616069141443211,0.042330872
44,0.060365018,0.93363774,0.06036501761201352,0.06796214,0.071607985,0.9142451,0.0716079855856418,0.087068215
