epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.12786008,0.84880906,0.13491603367599123,0.13491596,0.07036065,0.9457743,0.07679971736154438,0.076799706
1,0.058438648,0.95828635,0.04370653491101772,0.043706525,0.07358458,0.94083285,0.07566371907586096,0.075663716
2,0.048084885,0.96881104,0.032965001605025926,0.032964986,0.057416297,0.96636236,0.05009347897825254,0.050093476
3,0.042258587,0.97540784,0.02667974567448068,0.026679741,0.05894268,0.9634088,0.0513173967385243,0.051317394
4,0.037431907,0.98017794,0.02203611344884915,0.02203612,0.059602868,0.96172297,0.0484397162513396,0.048439708
5,0.035031453,0.9823134,0.01948689740621051,0.019486899,0.053647824,0.97245455,0.050196138279837016,0.050196134
6,0.03295385,0.98452383,0.01776028001110933,0.017760271,0.060795877,0.967517,0.04516558864030001,0.045165587
7,0.030915668,0.986134,0.01584790253271606,0.015847899,0.056576755,0.9692157,0.04462193524866111,0.044621922
8,0.0297663,0.98747814,0.014888201886033023,0.014888201,0.055231966,0.973211,0.04151172463581559,0.04151173
9,0.029000591,0.9882182,0.014035745997593016,0.014035746,0.061626706,0.9624544,0.048359896324380765,0.048359897
10,0.028271614,0.98902065,0.013478342400538055,0.0134783415,0.053913258,0.9727413,0.04508595462219051,0.045085944
11,0.027424093,0.9896159,0.012642264705510643,0.012642261,0.053682584,0.9742687,0.03994841258589623,0.039948426
12,0.026984457,0.9897691,0.01235865155686902,0.0123586515,0.05320038,0.974731,0.03879126468558371,0.038791273
13,0.026641496,0.99015707,0.012111068280526185,0.012111068,0.053825144,0.97287506,0.03776355296966143,0.037763562
14,0.025605762,0.9914148,0.011141848344766331,0.01114185,0.049678627,0.97797704,0.03698134535440692,0.036981337
15,0.024052726,0.9922537,0.009856173783184815,0.009856173,0.05162695,0.9748425,0.04093226389077956,0.040932264
16,0.025214387,0.9910591,0.011049523697960417,0.011049526,0.048282593,0.9796523,0.03541795290260485,0.03541795
17,0.025350723,0.9912281,0.010978041553191292,0.0109780375,0.04876057,0.9773631,0.03611499678512169,0.036114994
18,0.023439055,0.9927766,0.009366409283703275,0.009366407,0.049740445,0.97636765,0.041657734481395516,0.041657735
19,0.023173966,0.99297345,0.00909075396262731,0.009090753,0.050823685,0.9730459,0.0331288743278699,0.033128884
20,0.023097098,0.9929686,0.00911243941460521,0.009112438,0.05084876,0.97218955,0.03959009508680251,0.039590094
21,0.024176477,0.9921696,0.010181182995310612,0.010181179,0.050815523,0.9737686,0.04572513010071792,0.04572513
22,0.022952624,0.9930667,0.008959009045586734,0.00895901,0.05537739,0.96904767,0.03873600143484454,0.038736
23,0.021737397,0.99417746,0.007942540284198092,0.007942539,0.04867795,0.9748201,0.03562416515539212,0.03562417
24,0.020908576,0.994639,0.0073584299836554476,0.0073584286,0.05046121,0.97075605,0.041653841334319736,0.04165385
25,0.02312249,0.9931458,0.00904334091468028,0.009043341,0.06932914,0.9449175,0.06016111649133377,0.060161117
26,0.022716375,0.99290204,0.008955656495629469,0.008955657,0.05174997,0.9743003,0.03703659726575078,0.037036598
27,0.021096667,0.9946349,0.007511237104475127,0.0075112334,0.052570574,0.9726602,0.03946524008352243,0.03946525
28,0.02163531,0.99419266,0.007961713244128974,0.007961713,0.047772534,0.9776389,0.0327381027057583,0.032738116
29,0.021588305,0.9940958,0.0079701624450818,0.007970162,0.04996039,0.9741342,0.03632162387172381,0.036321614
