epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.19457173,0.72239685,0.22025425871497187,0.22025423,0.11955068,0.851846,0.12107048727193814,0.12107047
1,0.097170696,0.8926055,0.09164604544605463,0.09164605,0.079615146,0.91595244,0.07068505731343569,0.07068506
2,0.07985435,0.9218827,0.06867374996131316,0.06867376,0.07032089,0.9411881,0.05248972095130075,0.052489705
3,0.06632352,0.9414617,0.0515762612447477,0.051576268,0.05565329,0.95402867,0.04032830304079095,0.0403283
4,0.061171792,0.94769824,0.046004896195074946,0.0460049,0.057659946,0.9604135,0.037303337846232375,0.037303332
5,0.055822875,0.95568544,0.03955364087933508,0.039553642,0.0644884,0.9383309,0.05274029185047529,0.052740287
6,0.054468714,0.95727026,0.03791844561829818,0.03791845,0.04713657,0.9646991,0.031018884911295154,0.031018881
7,0.05148702,0.9605335,0.03500802562111988,0.035008024,0.048483834,0.96366024,0.03224737573062442,0.032247372
8,0.049696118,0.96266824,0.03252066366816054,0.032520678,0.05535176,0.9566387,0.03888710998663032,0.0388871
9,0.04673509,0.966063,0.03004562452294221,0.03004564,0.04246893,0.9675851,0.028206370873133997,0.028206365
10,0.043443494,0.9703454,0.026269907161308163,0.026269909,0.039699726,0.9719924,0.024884665990439953,0.024884665
11,0.04450252,0.9686734,0.027593019997071977,0.027593022,0.054481953,0.95461905,0.03850506997893376,0.038505062
12,0.043398768,0.9700425,0.026620597797574343,0.02662061,0.037867185,0.9776574,0.020550388116159557,0.020550393
13,0.041314002,0.9716429,0.02497797882020763,0.024977976,0.03755008,0.97484446,0.02233438421505796,0.022334378
14,0.042929694,0.9710261,0.02572070179682703,0.025720699,0.045043573,0.9683035,0.02820933250038385,0.028209329
15,0.04172406,0.9715311,0.025286154397527433,0.025286144,0.040361214,0.9703843,0.02583739526559623,0.025837395
16,0.043696865,0.9691782,0.02730520375416241,0.027305204,0.04288291,0.9708389,0.025598198159077858,0.02559819
17,0.03839347,0.97558606,0.021714953115156876,0.021714961,0.04601653,0.9584167,0.03575873379435886,0.035758726
18,0.035359953,0.9784412,0.019290417425619044,0.019290416,0.038963158,0.969497,0.027249809569169465,0.027249802
19,0.03655733,0.9771163,0.020511249160320537,0.020511257,0.032082733,0.98220956,0.016091229824862854,0.01609123
20,0.033802968,0.97948277,0.018120912225253104,0.018120913,0.034869928,0.9774278,0.019688428453947783,0.019688433
21,0.03138873,0.98186165,0.01607402678489261,0.016074026,0.03623173,0.97730416,0.020461005815630588,0.020461004
22,0.033941116,0.9792758,0.018509176386141662,0.018509177,0.032574948,0.977497,0.019574211895547613,0.019574214
23,0.03443107,0.97930753,0.01844581123262308,0.018445808,0.03692705,0.9740226,0.022008855937276195,0.022008855
24,0.03261321,0.9808448,0.017183032494368148,0.017183028,0.031373113,0.9807827,0.017050069376356152,0.01705007
25,0.033270057,0.9786373,0.018909070301185715,0.018909073,0.033259884,0.9763486,0.020718921833404624,0.020718927
26,0.03223276,0.98015386,0.017461321515515632,0.01746132,0.034910705,0.97768635,0.020362607010516284,0.020362604
27,0.029524477,0.98318195,0.01507561005893547,0.015075605,0.028473761,0.9838055,0.014221971926109455,0.014221972
28,0.02876033,0.98414725,0.01439214891814575,0.014392153,0.039127894,0.96911156,0.025583268597783374,0.025583275
29,0.029039398,0.9838493,0.01464149481020175,0.01464149,0.028886195,0.9816267,0.01625631402856038,0.016256314
