epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.13732174,0.83655703,0.14885196862238126,0.14885193,0.07740327,0.9406394,0.08234017709850121,0.08234019
1,0.066408314,0.9493561,0.05333525657734341,0.05333526,0.072772756,0.9407194,0.08340674792256703,0.083406754
2,0.05554302,0.96165913,0.04062118447973766,0.040621173,0.073456846,0.9437367,0.06552266776357332,0.06552267
3,0.048791036,0.96890557,0.03293538718867637,0.03293538,0.053847432,0.9675016,0.049374741661286976,0.04937473
4,0.044390693,0.97361034,0.028850623845557234,0.028850626,0.06623901,0.9510367,0.05982932824493272,0.05982934
5,0.041994296,0.97641873,0.026121261667399122,0.026121259,0.063082635,0.95840174,0.05596131976637657,0.055961326
6,0.038549565,0.97978175,0.022894045502852366,0.022894053,0.060704824,0.9676735,0.04947080087064879,0.049470793
7,0.03830708,0.9804201,0.02231701903341713,0.022317026,0.06681112,0.96172464,0.054178002523705464,0.054177992
8,0.037066117,0.9812079,0.021466499986515175,0.021466507,0.056384206,0.971531,0.04401141589070544,0.044011418
9,0.036563613,0.9815534,0.021099095319203155,0.021099092,0.061060127,0.9647184,0.05004711338869502,0.05004711
10,0.033580873,0.9848041,0.017980329367505595,0.017980322,0.06774513,0.9608211,0.054074062107562694,0.05407406
11,0.033419944,0.9849662,0.017782209331784465,0.017782211,0.057342533,0.9684341,0.04960510556589919,0.049605098
12,0.03276122,0.9851445,0.017361752164402625,0.017361755,0.05836994,0.97100043,0.04374709310027961,0.043747094
13,0.034521148,0.9834456,0.019276617474330533,0.019276623,0.05565774,0.97290254,0.047323300663908156,0.04732329
14,0.032945413,0.98472166,0.017467414782736324,0.017467411,0.0575426,0.9718821,0.042725444271322466,0.04272545
15,0.032292362,0.9857206,0.01685048335398962,0.016850494,0.0646363,0.96380097,0.05279748566213622,0.052797485
16,0.030493535,0.9877121,0.015096740352614843,0.015096739,0.05939079,0.96670264,0.05672934953792759,0.056729358
17,0.02960051,0.9882218,0.014398187425185813,0.0143981865,0.071279176,0.94770867,0.06639748034572078,0.06639748
18,0.03049131,0.98773986,0.015066609942695755,0.015066608,0.059761457,0.9687529,0.04813824721467675,0.048138246
