epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.18857716,0.73226345,0.21277498132205003,0.21277493,0.1332634,0.8368741,0.14198810654412572,0.14198811
1,0.107937045,0.8786281,0.10469286322246991,0.10469284,0.09516549,0.90144837,0.08658210508249424,0.08658212
2,0.08810578,0.9090624,0.07906294506450293,0.07906295,0.16356392,0.7681134,0.1871973742918713,0.18719736
3,0.08153061,0.9202822,0.06935732963471837,0.069357336,0.06328468,0.94469523,0.04948665481903916,0.04948665
4,0.061059542,0.9485646,0.04524616554981406,0.04524617,0.053715464,0.9568606,0.037148973435694954,0.037148986
5,0.05718699,0.95381325,0.04076030292324984,0.040760312,0.05289197,0.95956296,0.037083895623029835,0.037083894
6,0.05764252,0.9533904,0.041320327232598035,0.041320316,0.049586385,0.96274626,0.032929477107868275,0.03292948
7,0.05013686,0.96328235,0.03244908471003392,0.032449093,0.050402086,0.9627774,0.033663390787377116,0.03366339
8,0.050759472,0.9623776,0.03313479460745141,0.03313478,0.04959589,0.9634136,0.03198162060133878,0.031981617
9,0.062254384,0.94543946,0.04710768679974334,0.04710769,0.072932385,0.933309,0.058453228096739585,0.058453236
10,0.05453176,0.95589125,0.03825005688035298,0.038250055,0.05646873,0.9509422,0.04316970447413061,0.043169692
11,0.050497044,0.9619917,0.03374076930669034,0.03374077,0.051684182,0.9590438,0.03583042736130732,0.03583043
12,0.049121287,0.96252215,0.032970648594360996,0.032970645,0.05502248,0.95203465,0.04123213495778122,0.041232128
13,0.050074384,0.9612828,0.03387420143571416,0.0338742,0.041509885,0.972629,0.025205041290310676,0.025205048
14,0.041230567,0.97265595,0.02417426002571448,0.024174264,0.039171822,0.97431034,0.022949851154054634,0.022949852
15,0.19413823,0.7063146,0.21593854455346426,0.2159386,0.17269792,0.77046835,0.1848660174711251,0.184866
16,0.14679779,0.8088027,0.15287785964908865,0.15287793,0.12470864,0.8403603,0.12542031219507604,0.12542032
17,0.11191253,0.86766815,0.10792385888665305,0.10792384,0.123674676,0.8396923,0.12711907414660695,0.12711906
18,0.102651596,0.88205475,0.09630439416177382,0.09630439,0.10308661,0.88075906,0.10018739083830384,0.10018739
19,0.094532974,0.8951027,0.08713009247956088,0.08713007,0.12901339,0.83087754,0.13725379037431892,0.13725379
20,0.092807084,0.8985752,0.08482587715312108,0.08482586,0.087903254,0.9039773,0.07889947771044915,0.07889949
21,0.08397839,0.91187125,0.0728961677280518,0.07289617,0.094097935,0.8844494,0.0950899820677701,0.09508998
22,0.08548794,0.90999013,0.07496306675319828,0.07496306,0.07886773,0.92274755,0.06563442479435799,0.06563441
23,0.08098,0.9173913,0.06882593272892155,0.06882596,0.08115776,0.9197835,0.06626601617972383,0.066266
