epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.11608744,0.86669433,0.11872388826992154,0.11872393,0.06577991,0.9556099,0.06392807659829758,0.06392808
1,0.05112001,0.96482897,0.03588809866007403,0.0358881,0.06218188,0.95527667,0.05145405753118348,0.051454037
2,0.04152953,0.9756057,0.02582830139434548,0.025828306,0.061303753,0.96181244,0.05298117558038774,0.052981168
3,0.037324302,0.979449,0.021980072894522893,0.021980068,0.04992288,0.97645694,0.04037967254350215,0.040379673
4,0.034935616,0.9819358,0.019760758835872506,0.019760761,0.050044637,0.9756838,0.041241867426879936,0.041241866
5,0.031115118,0.9859686,0.016024945102041024,0.016024945,0.050015908,0.97648054,0.03555318063638583,0.035553172
6,0.029527731,0.987096,0.014911817637044147,0.014911814,0.042825434,0.9788703,0.03416657082542307,0.034166574
7,0.028845206,0.9877702,0.014256498825941,0.014256501,0.04405886,0.981377,0.032390854866416366,0.03239085
8,0.026097002,0.99036247,0.011811076060979617,0.011811074,0.04392622,0.98186773,0.029853289399617983,0.02985329
9,0.025984544,0.99034876,0.01164729657284441,0.0116473,0.04544283,0.9798004,0.03429447033727447,0.034294467
10,0.024818974,0.9916532,0.010501459739887994,0.010501457,0.045735013,0.97731435,0.030934872111849823,0.030934872
11,0.023641113,0.99221164,0.00983965100823408,0.009839652,0.051242016,0.97603214,0.035487338035419806,0.03548734
12,0.025260065,0.99100155,0.011093701353591638,0.0110936975,0.03837969,0.98474705,0.025711658831036793,0.025711661
13,0.024577357,0.9916741,0.010385172449279598,0.010385172,0.04399128,0.98146456,0.032702213114917035,0.03270221
14,0.024955207,0.9914964,0.010682103437116222,0.0106820995,0.04254889,0.98031783,0.035228762667324644,0.035228763
15,0.02300272,0.99307257,0.008942562703623667,0.008942565,0.042197496,0.9824912,0.0318294443793094,0.031829443
16,0.020844862,0.9946942,0.007248619332931082,0.007248621,0.039057642,0.98390347,0.029970009169133765,0.029970014
17,0.022817587,0.99317044,0.008876983980784117,0.008876982,0.040281307,0.98334265,0.03278457711927276,0.032784577
18,0.02094692,0.99446845,0.007411318472846339,0.0074113198,0.038267102,0.9840491,0.02634115337007085,0.026341146
19,0.020907953,0.9947707,0.007221650319885242,0.007221652,0.04742161,0.9756145,0.03982661372313815,0.039826624
20,0.024668016,0.9913944,0.010500384689338305,0.010500385,0.04502337,0.9792991,0.031511425144142576,0.031511426
21,0.022751193,0.9933222,0.008563398149554148,0.008563394,0.03843006,0.98528105,0.02704785393630199,0.027047858
22,0.020224936,0.99492085,0.0068265045833074975,0.0068265023,0.03862482,0.98354805,0.026914774768555277,0.026914774
