epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.136737,0.83098376,0.14589276282667699,0.14589278,0.08438142,0.9292738,0.08237815378093262,0.08237815
1,0.054260377,0.9628717,0.03894168029896648,0.038941678,0.05100512,0.9709083,0.035757775788689834,0.03575778
2,0.043799184,0.97269446,0.028174407763449802,0.0281744,0.05134326,0.97224236,0.039766475459144274,0.03976647
3,0.038588773,0.9782937,0.02297709236245507,0.022977091,0.04872229,0.9760095,0.034077126805674395,0.034077127
4,0.034439467,0.98276126,0.019374299809023405,0.01937431,0.04496475,0.97824293,0.03132620638923717,0.031326197
5,0.03245631,0.9846108,0.017428847097882075,0.017428843,0.054415405,0.9624381,0.043528044579450975,0.043528046
6,0.030786622,0.98592657,0.01609434457561497,0.016094347,0.041647676,0.9823569,0.02818926738623647,0.028189266
7,0.028614976,0.9878931,0.014072895259653991,0.014072893,0.04225554,0.9822494,0.027576692560266076,0.027576687
8,0.027726829,0.9884588,0.013406882890908505,0.013406882,0.040219262,0.98394066,0.024907563775982224,0.02490757
9,0.027606977,0.98891574,0.013288016238490326,0.013288011,0.04301492,0.9806556,0.02656092589059321,0.026560923
10,0.025673628,0.99079365,0.011492277716002485,0.011492278,0.036552332,0.9853968,0.023115242913426686,0.023115242
11,0.025650948,0.9903333,0.011682405780910083,0.011682402,0.043813325,0.98213273,0.02761412050692551,0.027614115
12,0.023145849,0.99256545,0.009569556351412923,0.009569549,0.04308998,0.98146665,0.02536252441321626,0.025362533
13,0.024672594,0.9915701,0.010506050686308532,0.010506052,0.038938243,0.9843619,0.027980130196476178,0.027980123
14,0.025976738,0.9902642,0.011957238869258879,0.011957238,0.036737688,0.9865223,0.023486158948274143,0.023486165
15,0.023242533,0.99304545,0.009303128374398392,0.009303131,0.035913408,0.98567206,0.023555115521444705,0.023555117
16,0.02231014,0.9932821,0.008680306561875586,0.008680304,0.039046012,0.98583174,0.025761747966802823,0.02576174
17,0.023973057,0.99193335,0.010178416530778526,0.010178419,0.035566244,0.9855498,0.02698582215554021,0.026985822
18,0.02180147,0.99375015,0.00824101897113703,0.008241021,0.0357842,0.986789,0.021440840334681327,0.021440847
19,0.021778315,0.99370694,0.008280074729888627,0.008280075,0.036423564,0.98633283,0.024531656610990257,0.024531648
20,0.020345464,0.9944193,0.007344709748102461,0.0073447083,0.037053373,0.9853203,0.027950847452437436,0.027950855
