epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.1769759,0.75468236,0.17697592833910908,0.28704485,0.093448676,0.9135712,0.09344869881704838,0.2759099
1,0.08410914,0.91929126,0.08410913754980391,0.17068659,0.083161026,0.92925876,0.08316103807242974,0.22585276
2,0.06622545,0.94428647,0.06622543622631014,0.15603383,0.071166396,0.9416904,0.07116639608177465,0.23771596
3,0.06382368,0.9454735,0.06382368505820038,0.14953609,0.070448756,0.9461198,0.07044874314418055,0.22196557
4,0.05551126,0.95708686,0.05551122929131394,0.13602552,0.073941596,0.9437956,0.07394159662298377,0.19911984
5,0.056662664,0.9524139,0.05666266327586171,0.13159361,0.07022127,0.94899833,0.07022126480139823,0.21190035
6,0.06616749,0.93688047,0.06616748872490236,0.13914011,0.08186754,0.9240316,0.081867509763509,0.20352866
7,0.053038914,0.9585333,0.05303892479188999,0.11832881,0.06819512,0.9475001,0.06819511952060077,0.16972454
8,0.044721536,0.9689611,0.04472153108258862,0.10754633,0.07187826,0.9387125,0.07187828503150508,0.16128944
9,0.041000947,0.9732007,0.041000950360479425,0.104500376,0.08200239,0.92036015,0.08200237304381056,0.17407456
10,0.040399674,0.97336787,0.040399681130116855,0.09742706,0.05736996,0.96171415,0.057369966736505386,0.18073796
11,0.038681153,0.9756887,0.038681141472858116,0.09185096,0.0636819,0.9552388,0.06368191372219918,0.17369914
12,0.040228046,0.97235817,0.040228043701385385,0.09791602,0.099924386,0.8838021,0.09992437808683707,0.19812585
13,0.03803698,0.97590965,0.03803698769562834,0.08391728,0.06753183,0.9515173,0.06753185414830516,0.15395424
14,0.034514703,0.97977495,0.03451470087565672,0.08575846,0.055159617,0.96776336,0.05515960338123051,0.16174275
15,0.039060008,0.97381836,0.0390600151457203,0.08592145,0.0660177,0.9546825,0.06601769196275821,0.15693761
16,0.03438071,0.97981334,0.03438069964993226,0.07755059,0.0716268,0.9493263,0.07162679695052865,0.16063479
17,0.033215504,0.9806082,0.033215504715670766,0.08211781,0.060513224,0.9586459,0.060513216709853525,0.15114956
18,0.05623391,0.94297624,0.05623389310910281,0.10511277,0.12246563,0.8496877,0.12246562544619269,0.2146836
19,0.046492916,0.96508545,0.046492915072302535,0.090292916,0.07003817,0.9415655,0.07003818091582532,0.13760062
20,0.036539458,0.9770152,0.03653946677402851,0.074816376,0.079238966,0.9341494,0.07923897898082707,0.15113023
