epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.18456204,0.73923314,0.18456203524414694,0.29851654,0.12652989,0.8553075,0.12652984174027201,0.27621418
1,0.07744734,0.9289384,0.0774473381247769,0.16232276,0.068402745,0.95084006,0.06840274757073249,0.24078095
2,0.07994308,0.9214892,0.07994308560476522,0.13904707,0.07106054,0.9493817,0.07106052414298221,0.18328181
3,0.053776816,0.9599533,0.05377682140633618,0.11642071,0.06888588,0.95071924,0.06888588240730419,0.21487647
4,0.051911827,0.9601687,0.051911850619828774,0.11643931,0.06301249,0.95678455,0.06301250252336141,0.17408873
5,0.046645068,0.96629584,0.046645070843584886,0.10704921,0.061340597,0.9583143,0.061340590651225,0.1937885
6,0.048965067,0.96254927,0.04896507290953505,0.09663894,0.060091186,0.9510245,0.06009119573280481,0.15069702
7,0.044958077,0.967635,0.04495807058015203,0.08956628,0.07441958,0.935799,0.07441957743815433,0.18703496
8,0.04044249,0.9732302,0.04044249810956113,0.08677875,0.05377765,0.96715736,0.053777649998664856,0.1540269
9,0.038113136,0.9752321,0.03811312323096439,0.082389824,0.0591796,0.95751756,0.05917958209523612,0.1776981
10,0.036360554,0.9773695,0.03636057253012817,0.08089142,0.04815917,0.97451675,0.04815917787524081,0.12843151
11,0.038089,0.9749297,0.03808900182153062,0.07580462,0.053931866,0.964918,0.053931868084500685,0.17375635
12,0.03791966,0.9747748,0.037919647427250354,0.07380424,0.060682923,0.95398974,0.06068292047588259,0.14613093
13,0.03502042,0.9783488,0.03502042303618504,0.07456379,0.044727914,0.9714274,0.044727915542810866,0.121199965
14,0.04055832,0.97129583,0.040558336359454106,0.07165025,0.05659468,0.9545004,0.05659467645796892,0.120926924
15,0.035259422,0.978302,0.03525940336309543,0.06207676,0.04016328,0.9787906,0.04016328772788021,0.10947287
16,0.0337863,0.9803239,0.033786311782326654,0.06318726,0.05458278,0.9651442,0.054582776266197446,0.1404006
17,0.035975657,0.9765046,0.035975647911605485,0.06464155,0.044811346,0.9737559,0.044811351033149927,0.11531983
18,0.03227194,0.9810643,0.03227192884399972,0.05992188,0.04273716,0.9755454,0.04273717088525188,0.10746866
19,0.0309075,0.98301345,0.030907498902428047,0.06001936,0.048173305,0.9693082,0.048173298818584336,0.13774122
20,0.03913108,0.9720362,0.03913107272034503,0.063890785,0.06250974,0.94882077,0.06250973765946546,0.10581428
21,0.034855038,0.9778747,0.03485504235501411,0.05369017,0.044549532,0.97565097,0.044549525153040066,0.086114176
22,0.031018535,0.98229474,0.03101853134305587,0.055654056,0.0484953,0.96926695,0.0484953027285012,0.12876958
23,0.029314235,0.9844822,0.02931422347593102,0.05801486,0.04737367,0.97200936,0.047373677154463834,0.1274898
24,0.030883832,0.981732,0.030883827575763863,0.05688058,0.04496162,0.97523946,0.04496160898516044,0.13066329
25,0.02741349,0.98621416,0.027413489591690977,0.05698805,0.03990868,0.9792432,0.03990867482434411,0.10508458
