epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.16474135,0.77344406,0.16474129095792311,0.28473705,0.114500664,0.87848234,0.11450066958517041,0.26745078
1,0.078541435,0.925105,0.07854140902260039,0.14428404,0.10935072,0.8793494,0.10935075734786699,0.21151635
2,0.05317136,0.95922583,0.05317137257497236,0.12003292,0.07464963,0.9430401,0.07464963227960145,0.21535333
3,0.077886656,0.91796213,0.07788665749366722,0.13841401,0.16931222,0.7573128,0.1693122401486045,0.18975839
4,0.061415724,0.94634104,0.0614157386934232,0.095984235,0.08369443,0.9307992,0.08369440742971475,0.19434756
5,0.047652718,0.96405005,0.0476527160520359,0.088619895,0.075440004,0.9371279,0.07544001261556754,0.16233161
6,0.048314348,0.96259433,0.04831437368054764,0.08874541,0.07157692,0.9485277,0.071576924106957,0.16944455
7,0.038285382,0.97544533,0.03828538610665879,0.07621103,0.07130587,0.94896126,0.07130587350970596,0.17414455
8,0.03565633,0.9780482,0.03565633602237662,0.080718525,0.0635294,0.9560389,0.0635294210906709,0.19513121
9,0.038310252,0.9737947,0.03831025754342403,0.078059785,0.06356366,0.9550873,0.06356365578287423,0.13496922
10,0.0372517,0.9757292,0.037251689819281404,0.070821695,0.07543685,0.9308183,0.07543686855231783,0.17542183
11,0.032708485,0.98015994,0.03270848001337831,0.06829965,0.068320766,0.94521916,0.06832077816966793,0.18406308
12,0.032490782,0.9806617,0.03249079058948504,0.07434616,0.07504166,0.9247491,0.07504165232263312,0.13959247
13,0.03703156,0.97508186,0.037031560580369764,0.06888962,0.060097273,0.95563686,0.06009728089690372,0.15138575
14,0.031193828,0.98203456,0.031193834290064015,0.06709412,0.057573196,0.9613532,0.05757320434141224,0.16788246
15,0.02805262,0.9850637,0.02805262363834937,0.064338595,0.05378549,0.96381205,0.0537854901035872,0.14845794
16,0.028731683,0.98414296,0.0287316917857498,0.06707086,0.05213589,0.9707752,0.05213589425440188,0.14360982
17,0.03258968,0.97946393,0.032589674160618795,0.062420275,0.05030174,0.9723318,0.05030174619826106,0.13006647
18,0.025706971,0.98749995,0.025706963368108925,0.06464791,0.04453532,0.97728527,0.044535324195162256,0.15026475
19,0.029374097,0.98310834,0.02937408850099279,0.06721343,0.050631847,0.9684614,0.05063184866648479,0.12443708
20,0.029459884,0.982711,0.02945989653334367,0.063936,0.055354018,0.9634158,0.055354023615437446,0.12331786
21,0.029743128,0.9822611,0.029743154645730498,0.060582303,0.04625079,0.97458327,0.04625079869324615,0.11676599
22,0.025504211,0.9870102,0.0255042082313856,0.06439689,0.047178138,0.9741915,0.04717813859219741,0.13824895
23,0.026387183,0.98586625,0.026387188061860235,0.061789047,0.04210059,0.980175,0.04210059789248291,0.120045625
24,0.02410996,0.9880969,0.024109955290137076,0.06104446,0.047524974,0.97545266,0.047524966587745604,0.13025339
25,0.03092882,0.9804116,0.030928818038245463,0.06396081,0.048835073,0.9688494,0.048835082043509094,0.085385256
26,0.025726413,0.98678875,0.025726409661916735,0.054423574,0.0450821,0.9769932,0.045082100245728576,0.11567299
27,0.026329186,0.98577744,0.026329181992999197,0.057226572,0.054928288,0.9555562,0.054928299909347694,0.13162154
28,0.023717836,0.9883605,0.023717822975372345,0.05527453,0.04663198,0.9711605,0.04663198235532874,0.12879793
