epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.1233975,0.85484034,0.12798617775090024,0.12798612,0.07880146,0.9375624,0.07078844179668871,0.07078843
1,0.056458913,0.9597184,0.04126361002426417,0.041263618,0.08444859,0.92594856,0.08086251668192558,0.08086253
2,0.043362275,0.9735815,0.027965518026510754,0.027965516,0.06812736,0.9516183,0.05559401936900632,0.05559403
3,0.039259866,0.9778497,0.023834896456729013,0.023834886,0.06386535,0.9625154,0.053765519525452075,0.053765524
4,0.034988355,0.98216665,0.01953923592242067,0.019539243,0.06482237,0.96512467,0.047065593261368804,0.047065586
5,0.03235422,0.9845083,0.01738539674631815,0.017385393,0.056004148,0.9716284,0.04842640917201428,0.048426416
6,0.029416261,0.98704475,0.015005124779686836,0.015005125,0.057498764,0.96799165,0.044263153986185175,0.04426316
7,0.028560663,0.98795474,0.013973432181941685,0.013973434,0.057796728,0.96707994,0.04151463285599553,0.041514628
8,0.029680256,0.9872729,0.01486869842145724,0.014868701,0.060648084,0.96602404,0.043881857546432194,0.043881845
9,0.026401948,0.98996675,0.01204827947500611,0.012048278,0.058444556,0.97105813,0.043514254890556034,0.04351425
10,0.026137913,0.99018824,0.011878915024967195,0.011878913,0.051046535,0.9763758,0.03650529934157233,0.036505304
11,0.025300974,0.9907058,0.011157979493455877,0.011157978,0.053321484,0.97298443,0.037786295438704015,0.03778629
12,0.025209613,0.99098516,0.010844540152262995,0.01084454,0.05548192,0.9722929,0.03695451353557806,0.036954507
13,0.024248604,0.9921598,0.009908786962733384,0.009908784,0.04715562,0.9772215,0.035174847885823216,0.035174854
14,0.02253008,0.9936574,0.008607866511935005,0.008607865,0.052512553,0.9752251,0.034801212660406186,0.034801215
15,0.022960039,0.99313086,0.008798431414434153,0.008798433,0.05720797,0.9665111,0.04080550258235676,0.040805493
16,0.02291928,0.99302584,0.009003977033395715,0.0090039745,0.045137387,0.979611,0.02987568138169817,0.02987568
17,0.023840541,0.9925547,0.009630353801118617,0.009630354,0.049416658,0.9758186,0.035172967226416975,0.03517296
18,0.023186678,0.99270326,0.00919429293131662,0.009194292,0.04620166,0.98003894,0.031286595870110886,0.0312866
19,0.021940988,0.99387306,0.008056146018877604,0.008056143,0.050611082,0.97505456,0.035904023293482426,0.03590402
20,0.02115658,0.99425054,0.007544128850467208,0.0075441296,0.04460705,0.98145634,0.027646010016973945,0.027646003
21,0.020341586,0.99484944,0.006987720683175759,0.0069877226,0.0458082,0.97965336,0.031660074285846024,0.03166007
22,0.02216347,0.9933436,0.008463316722875813,0.0084633175,0.04657178,0.9793612,0.03366943639287896,0.033669434
23,0.02212048,0.9936105,0.008237964807117826,0.0082379645,0.045782797,0.9810337,0.03287179519017374,0.032871794
24,0.019707661,0.9950922,0.006577901557201189,0.0065778987,0.048611492,0.97685283,0.03330049496476215,0.0333005
25,0.020475645,0.9947035,0.007126708644189489,0.0071267127,0.040663324,0.9838295,0.027320498625641825,0.027320504
26,0.02097878,0.9944939,0.00745779190362974,0.0074577914,0.048678506,0.97874737,0.03256417440738534,0.03256417
