epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.23992299,0.6265545,0.23992297974132493,0.3120931,0.2138329,0.66917765,0.2138327902154831,0.29388863
1,0.16822197,0.7592946,0.16822201043320978,0.218464,0.13405545,0.8208553,0.13405547402032608,0.16707417
2,0.16412212,0.76993066,0.16412209085809604,0.21633044,0.14287095,0.8098673,0.1428709638462145,0.17767252
3,0.15517704,0.78488135,0.15517698160521198,0.20116983,0.1654874,0.7758025,0.1654873890314246,0.22726382
4,0.14450593,0.8079579,0.1445059607625608,0.18320355,0.12590048,0.83635587,0.12590049165103007,0.15060104
5,0.15121101,0.78908503,0.15121104823693454,0.19727175,0.11701966,0.85582584,0.11701964620291287,0.12902768
6,0.09742131,0.8878248,0.0974213032160605,0.101837456,0.11136554,0.85450184,0.11136554143249744,0.12411974
7,0.15187389,0.7884287,0.15187385230724154,0.20256318,0.14639239,0.80481136,0.1463924021223772,0.17193632
8,0.119344056,0.84940827,0.11934409976507857,0.13304587,0.09236685,0.8922193,0.09236681465422339,0.098090924
9,0.10074208,0.87490875,0.10074208473915187,0.113492616,0.077723496,0.9184599,0.07772349436832554,0.07533121
10,0.08033679,0.9105466,0.08033678857897122,0.08067328,0.07483449,0.9217718,0.07483449629386593,0.07073246
11,0.12243779,0.8377377,0.12243776342240273,0.1476355,0.120555006,0.86123717,0.12055500706527458,0.12482
12,0.09082946,0.89635825,0.0908294823868672,0.09462481,0.08391382,0.90714747,0.08391382334286293,0.08323464
13,0.0773727,0.91751343,0.07737271965308931,0.07610711,0.09783191,0.88240343,0.09783191002281932,0.10203527
14,0.08151581,0.9060098,0.0815158254495359,0.08649807,0.11824399,0.84208006,0.11824398815059531,0.15494707
15,0.16724356,0.7639802,0.16724357726761324,0.2214384,0.1666721,0.75575984,0.1666720828401699,0.21031669
