epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.18857716,0.73226345,0.21277498132205003,0.21277493,0.1332634,0.8368741,0.14198810654412572,0.14198811
1,0.107937045,0.8786281,0.10469286322246991,0.10469284,0.09516549,0.90144837,0.08658210508249424,0.08658212
2,0.08810578,0.9090624,0.07906294506450293,0.07906295,0.16356392,0.7681134,0.1871973742918713,0.18719736
3,0.08153061,0.9202822,0.06935732963471837,0.069357336,0.06328468,0.94469523,0.04948665481903916,0.04948665
4,0.061059542,0.9485646,0.04524616554981406,0.04524617,0.053715464,0.9568606,0.037148973435694954,0.037148986
5,0.05718699,0.95381325,0.04076030292324984,0.040760312,0.05289197,0.95956296,0.037083895623029835,0.037083894
6,0.05764252,0.9533904,0.041320327232598035,0.041320316,0.049586385,0.96274626,0.032929477107868275,0.03292948
7,0.05013686,0.96328235,0.03244908471003392,0.032449093,0.050402086,0.9627774,0.033663390787377116,0.03366339
8,0.050759472,0.9623776,0.03313479460745141,0.03313478,0.04959589,0.9634136,0.03198162060133878,0.031981617
9,0.062254384,0.94543946,0.04710768679974334,0.04710769,0.072932385,0.933309,0.058453228096739585,0.058453236
10,0.05453176,0.95589125,0.03825005688035298,0.038250055,0.05646873,0.9509422,0.04316970447413061,0.043169692
