epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.34991983,0.3563004,0.3499197598502041,0.86948216,0.15543368,0.81024396,0.15543372974474243,0.2579881
1,0.100146286,0.89143234,0.10014624396209218,0.17205685,0.09479628,0.9007999,0.09479629864663254,0.25237384
2,0.07249243,0.9325288,0.07249241502759515,0.13455613,0.06773415,0.95105934,0.06773418484891884,0.20103711
3,0.052582487,0.9596144,0.052582485832153164,0.13487881,0.07026026,0.9512394,0.07026026081728183,0.24270536
4,0.051436245,0.95943457,0.0514362528251348,0.13086526,0.061973967,0.9555919,0.06197395720844897,0.22839072
5,0.051007226,0.9582333,0.05100720808226634,0.11816518,0.06321658,0.9563387,0.06321656621982367,0.20162523
6,0.042791728,0.96914834,0.04279172325705918,0.112637,0.12495056,0.8542346,0.1249505408465944,0.23484471
7,0.050997984,0.9589043,0.05099798577243978,0.09347438,0.05832001,0.96028906,0.05832000890509091,0.1618703
8,0.036886502,0.97629154,0.03688650096535377,0.09059489,0.067987904,0.9482657,0.06798790348655402,0.16716793
9,0.035170425,0.9774879,0.03517043901481307,0.08779065,0.05117897,0.9679607,0.051178978154606945,0.13535234
10,0.040378567,0.97060734,0.040378556023333505,0.08571896,0.055530626,0.96227187,0.055530634635883105,0.16430782
11,0.034602944,0.9782179,0.03460294911510791,0.07506196,0.047812004,0.9708503,0.04781197848817939,0.15455809
12,0.044053216,0.9638191,0.04405323604494265,0.087809645,0.060813945,0.9546807,0.06081395116117266,0.14453126
13,0.034098264,0.9792609,0.03409826132850468,0.06995455,0.047977258,0.96947664,0.04797726262294379,0.13594753
14,0.039301824,0.9711127,0.03930183557652396,0.07030447,0.063379474,0.94542336,0.06337948128969417,0.10952923
15,0.029721314,0.98368907,0.02972131940757408,0.06479336,0.047532808,0.973601,0.047532806757055686,0.12700075
16,0.031257704,0.98117536,0.03125770833028305,0.07048968,0.047607083,0.9702104,0.047607086944318436,0.11936487
17,0.029499864,0.98336506,0.029499866018542507,0.06582942,0.051267907,0.961457,0.0512679129225727,0.14395253
18,0.028383771,0.98445916,0.028383766694679097,0.06642143,0.055259436,0.9578411,0.05525944258389159,0.1357797
19,0.030483866,0.9817167,0.030483856153303072,0.06561359,0.043748092,0.9748703,0.04374809365704226,0.11652293
20,0.033593364,0.9777139,0.0335933542783508,0.06684519,0.044096492,0.97672933,0.04409649893334864,0.10481353
21,0.058352534,0.93907785,0.0583525165428202,0.08989913,0.08450902,0.90915495,0.08450901220937161,0.11573871
22,0.09720034,0.8837208,0.0972003398328853,0.12988006,0.118893184,0.8514571,0.11889320389560548,0.15265316
23,0.07730461,0.9201058,0.07730461736965105,0.09261288,0.08301078,0.9138007,0.08301079502975663,0.10881639
24,0.05141239,0.9574396,0.051412384025155376,0.06594697,0.07824685,0.92357314,0.07824684928882923,0.10031615
25,0.044890583,0.96654445,0.04489057279971042,0.060154576,0.073137246,0.9327017,0.07313724096215475,0.102957144
26,0.047142215,0.9626102,0.04714221470764326,0.059760783,0.07398165,0.9347089,0.07398164264745347,0.111329876
27,0.0463062,0.9638501,0.04630620140618835,0.059379168,0.06568229,0.9491564,0.0656823009947527,0.09453459
28,0.04070559,0.97096753,0.04070558717166033,0.052323148,0.061900243,0.9491809,0.06190024459496938,0.09809392
29,0.038107075,0.9740307,0.03810705988302525,0.054194584,0.06688887,0.9419926,0.066888886698316,0.11322345
