epoch,cos_distmet_2D_angular,cosine_proximity,loss,mse,val_cos_distmet_2D_angular,val_cosine_proximity,val_loss,val_mse
0,0.18798502,0.7337118,0.20974970369230284,0.20974962,0.12753764,0.83722675,0.13583705301801527,0.13583705
1,0.10733182,0.8760307,0.1047553576735816,0.10475538,0.10055787,0.8834869,0.09613486981768013,0.096134864
2,0.079428434,0.9235071,0.06691155672275377,0.06691156,0.059815783,0.9518928,0.04366998597468532,0.043669984
3,0.06386542,0.9445165,0.04839629991775283,0.04839631,0.05931091,0.94770145,0.04434687894639982,0.04434688
4,0.058221128,0.95170933,0.04200623756151906,0.042006247,0.0640077,0.94817567,0.04524208063001659,0.045242075
5,0.055603437,0.95623505,0.03830879021378307,0.0383088,0.052154545,0.9570554,0.03652543336848009,0.03652543
6,0.053386617,0.95817626,0.036795399752149925,0.036795378,0.05244194,0.9551379,0.03875699094579707,0.038756985
7,0.050606955,0.96166325,0.033972932982961536,0.033972934,0.05102054,0.9547843,0.03845886665975115,0.03845886
8,0.055087883,0.95523477,0.03943268075333532,0.039432663,0.060110778,0.9493715,0.0447924408269599,0.04479244
9,0.046393782,0.96670955,0.029704604200964893,0.029704595,0.051199354,0.9571429,0.03801210686635988,0.03801211
10,0.0476958,0.9648616,0.030952487636541473,0.030952495,0.04383303,0.9690973,0.027468764247431512,0.027468767
11,0.044704545,0.96731114,0.028271369792345603,0.02827137,0.06565289,0.94086635,0.0514513822944403,0.05145138
12,0.04275456,0.97075707,0.025848375413431355,0.02584838,0.047074143,0.9671633,0.02902260305377845,0.029022606
13,0.04049674,0.9728642,0.024144756807761826,0.024144752,0.045117114,0.96666205,0.02968243169604669,0.029682431
14,0.041475177,0.971089,0.025595277428403163,0.025595266,0.04558356,0.9690839,0.027944018233909854,0.027944017
15,0.039154664,0.9741932,0.022708656947868364,0.022708662,0.04468639,0.96532696,0.030605422428953467,0.030605428
16,0.04100001,0.9713796,0.025378966355863355,0.025378974,0.0425679,0.96861804,0.027239299576795967,0.027239306
17,0.038174506,0.97527707,0.02164036511559832,0.02164036,0.039390262,0.97497874,0.022024125680429617,0.022024129
18,0.036926735,0.9765164,0.020802075797285016,0.020802075,0.0336476,0.98022676,0.01811522763932765,0.01811523
19,0.03533662,0.9774417,0.019578656306927258,0.019578652,0.040663783,0.9707718,0.025479133206385153,0.025479134
20,0.03518536,0.9781425,0.019520927845815456,0.019520918,0.03339078,0.9793227,0.018309912777445772,0.018309908
21,0.043593816,0.9681005,0.02833924219445632,0.02833924,0.039176855,0.9722081,0.025140744505963698,0.025140744
22,0.036721993,0.97594583,0.02107786436275083,0.02107787,0.035238463,0.9759626,0.02063430333906077,0.020634308
23,0.033999283,0.9790792,0.018831013568517564,0.01883101,0.03804973,0.9731937,0.023681821574971836,0.023681827
24,0.03283982,0.9802628,0.017646622835125563,0.017646622,0.0326912,0.9770802,0.019651038178200585,0.019651033
25,0.03232204,0.97924644,0.018037215740087816,0.018037211,0.0312638,0.9780781,0.01988109982737298,0.0198811
26,0.030074583,0.98285437,0.015464256700727019,0.015464262,0.030284785,0.98024106,0.017014638687112203,0.017014636
27,0.028834365,0.9836473,0.01440392485473401,0.01440392,0.030775946,0.97683716,0.019365020459632815,0.019365016
28,0.028056724,0.9843028,0.013925110922841918,0.013925105,0.03080016,0.97682905,0.019190595687886978,0.019190595
29,0.030411288,0.98197013,0.01604242970914623,0.016042428,0.028739188,0.9822493,0.015584042125645979,0.015584045
30,0.02684507,0.9853919,0.013058071746689241,0.013058073,0.03207643,0.9787706,0.01839755434639987,0.018397553
31,0.029902492,0.9824385,0.015826433691422812,0.015826438,0.032667894,0.9784012,0.018963089598590617,0.018963085
32,0.025808861,0.98605233,0.012422952991229084,0.012422954,0.036515564,0.97359324,0.02310968011678982,0.023109684
33,0.025203204,0.98723304,0.011389164327478055,0.011389163,0.02572799,0.9829024,0.015014882515528238,0.01501488
34,0.02910959,0.9819392,0.0156758927990625,0.015675893,0.02833519,0.9839602,0.014197425088948674,0.014197423
35,0.024192039,0.98801666,0.010705876985497092,0.010705876,0.023980632,0.9876064,0.011239990224072963,0.011239991
36,0.033659726,0.97800404,0.01919818372173315,0.019198176,0.036021974,0.9763009,0.020493239396863677,0.020493232
37,0.02627757,0.9855832,0.012921270130937029,0.012921273,0.025527375,0.98408246,0.014132067390471003,0.014132064
38,0.02357185,0.9886364,0.010232286677556159,0.010232284,0.029508311,0.9807008,0.016906184240133182,0.016906183
39,0.02606833,0.9869127,0.01193641572409255,0.011936415,0.04075609,0.96913046,0.026863933645382993,0.026863948
40,0.026391184,0.985478,0.012884473706814588,0.012884475,0.025144659,0.98463064,0.014026486625274023,0.014026484
41,0.022551442,0.989118,0.009870946427365822,0.0098709455,0.024685375,0.98256284,0.01496954454678853,0.014969542
42,0.022051308,0.98972386,0.009298012475035245,0.009298016,0.023733957,0.9853374,0.01310180461823695,0.013101805
43,0.023785507,0.98837376,0.010543314634192811,0.010543317,0.028497871,0.97896045,0.01834473682999284,0.018344738
44,0.023077603,0.9884438,0.010436902288646065,0.010436904,0.023470128,0.9860569,0.011900469997006025,0.011900471
45,0.022857247,0.9886003,0.010293773752966928,0.010293773,0.023382105,0.98511714,0.01280126719798162,0.012801267
